RIVER_NAME,RIVER_TYPE,RIVER_CODE,RIVER_FROM
南湖溪,"4","180000430",
南湖溪,"4","180000430",
南湖溪,"4","180000430",
南湖溪,"4","180000430",
南湖溪,"4","180000430",
西湖溪支流,"5",,
西湖溪支流,"5",,
西湖溪支流,"5",,
西湖溪支流,"5",,
西湖溪支流,"5",,
西湖溪支流,"5",,
西湖溪支流,"5",,
西湖溪支流,"5",,
西湖溪支流,"5",,
西湖溪支流,"5",,
社苓溪,"5",,
社苓溪,"5",,
社苓溪,"5",,
社苓溪,"5",,
社苓溪,"5",,
社苓溪,"5",,
芎蕉坑,"5",,
芎蕉坑,"5",,
芎蕉坑,"5",,
芎蕉坑,"5",,
芎蕉坑,"5",,
芎蕉坑,"5",,
芎蕉坑,"5",,
芎蕉坑,"5",,
乾坑,"5",,
乾坑,"5",,
乾坑,"5",,
石頭溪,"5",,
石頭溪,"5",,
石頭溪,"5",,
石頭溪,"5",,
石頭溪,"5",,
石頭溪,"5",,
石頭溪,"5",,
石頭溪,"5",,
石頭溪,"5",,
石頭溪,"5",,
湳仔坑,"5",,
湳仔坑,"5",,
十股坑,"5",,
十股坑,"5",,
十股坑,"5",,
十股坑,"5",,
十股坑,"5",,
南坑溪,"5",,
山柑溪,"5",,
山柑溪,"5",,
山柑溪,"5",,
山柑溪,"5",,
山柑溪,"5",,
伯公溪,"5",,
伯公溪,"5",,
小坑(哆囉固溪支流),"5",,
小坑(哆囉固溪支流),"5",,
小坑(哆囉固溪支流),"5",,
小坑(哆囉固溪支流),"5",,
小坑(哆囉固溪支流),"5",,
小坑(哆囉固溪支流),"5",,
小坑(哆囉固溪支流),"5",,
小坑(哆囉固溪支流),"5",,
小坑(哆囉固溪支流),"5",,
小坑(哆囉固溪支流),"5",,
小坑(哆囉固溪支流),"5",,
小坑(哆囉固溪支流),"5",,
小坑(哆囉固溪支流),"5",,
景山溪,"5",,
景山溪,"5",,
景山溪,"5",,
景山溪,"5",,
景山溪,"5",,
景山溪,"5",,
景山溪,"5",,
景山溪,"5",,
景山溪,"5",,
景山溪,"5",,
景山溪,"5",,
景山溪,"5",,
景山溪,"5",,
景山溪,"5",,
景山溪,"5",,
景山溪,"5",,
景山溪,"5",,
景山溪,"5",,
蘇魯坑,"5",,
蘇魯坑,"5",,
坪林坑,"5",,
坪林坑,"5",,
老莊溪,"5",,
老莊溪,"5",,
老莊溪,"5",,
老莊溪,"5",,
老莊溪,"5",,
老莊溪,"5",,
老莊溪,"5",,
老莊溪,"5",,
老莊溪,"5",,
老莊溪,"5",,
老莊溪,"5",,
老莊溪,"5",,
老莊溪,"5",,
老莊溪,"5",,
過溝溪,"5",,
過溝溪,"5",,
過溝溪,"5",,
過溝溪,"5",,
過溝溪,"5",,
過溝溪,"5",,
過溝溪,"5",,
過溝溪,"5",,
過溝溪,"5",,
桂竹林河,"5",,
桂竹林河,"5",,
桂竹林河,"5",,
桂竹林河,"5",,
汶水溪,"5",,
汶水溪,"5",,
汶水溪,"5",,
汶水溪,"5",,
汶水溪,"5",,
汶水溪,"5",,
汶水溪,"5",,
汶水溪,"5",,
洗水坑,"5",,
洗水坑,"5",,
南勢溪,"1","114022110",
南勢溪,"1","114022110",
南勢溪,"1","114022110",
南勢溪,"1","114022110",
南勢溪,"1","114022110",
南勢溪,"1","114022110",
南勢溪,"1","114022110",
南勢溪,"1","114022110",
南勢溪,"1","114022110",
南勢溪,"1","114022110",
南勢溪,"1","114022110",
南勢溪,"1","114022110",
南勢溪,"1","114022110",
南勢溪,"1","114022110",
南勢溪,"1","114022110",
南勢溪,"1","114022110",
南勢溪,"1","114022110",
南勢溪,"1","114022110",
南勢溪,"1","114022110",
南勢溪,"1","114022110",
南勢溪,"1","114022110",
南勢溪,"1","114022110",
南勢溪,"1","114022110",
南勢溪,"1","114022110",
南勢溪,"1","114022110",
南勢溪,"1","114022110",
南勢溪,"1","114022110",
南勢溪,"1","114022110",
冷水坑,"5",,
冷水坑,"5",,
冷水坑,"5",,
冷水坑,"5",,
冷水坑,"5",,
冷水坑,"5",,
冷水坑,"5",,
冷水坑,"5",,
冷水坑,"5",,
冷水坑,"5",,
冷水坑,"5",,
冷水坑,"5",,
冷水坑,"5",,
冷水坑,"5",,
冷水坑,"5",,
冷水坑,"5",,
冷水坑,"5",,
冷水坑,"5",,
,"5",,
,"5",,
番仔寮溪,"5",,
番仔寮溪,"5",,
番仔寮溪,"5",,
番仔寮溪,"5",,
番仔寮溪,"5",,
房裡溪,"3","139000320",
房裡溪,"3","139000320",
房裡溪,"3","139000320",
房裡溪,"3","139000320",
大安溪,"1","140000120",
大安溪,"1","140000120",
大安溪,"1","140000120",
大安溪,"1","140000120",
大安溪,"1","140000120",
大安溪,"1","140000120",
大安溪,"1","140000120",
大安溪,"1","140000120",
大安溪,"1","140000120",
大安溪,"1","140000120",
大安溪,"1","140000120",
大安溪,"1","140000120",
大安溪,"1","140000120",
大安溪,"1","140000120",
苑裡溪(大埔溪),"5",,
苑裡溪(大埔溪),"5",,
苑裡溪(大埔溪),"5",,
苑裡溪(大埔溪),"5",,
苑裡溪(大埔溪),"5",,
苑裡溪(大埔溪),"5",,
苑裡溪(大埔溪),"5",,
苑裡溪(大埔溪),"5",,
苑裡溪(大埔溪),"5",,
苑裡溪(大埔溪),"5",,
苑裡溪(大埔溪),"5",,
苑裡溪(大埔溪),"5",,
苑裡溪(大埔溪),"5",,
苑裡溪(大埔溪),"5",,
苑裡溪(大埔溪),"5",,
苑裡溪(大埔溪),"5",,
山柑溪,"5",,
山柑溪,"5",,
山柑溪,"5",,
山柑溪,"5",,
山柑溪,"5",,
山柑溪,"5",,
山柑溪,"5",,
山柑溪,"5",,
山柑溪,"5",,
山柑溪,"5",,
山柑溪,"5",,
山柑溪,"5",,
峨眉溪,"5",,
峨眉溪,"5",,
峨眉溪,"5",,
南河,"5",,
南河,"5",,
南河,"5",,
南河,"5",,
大東勢溪,"5",,
大東勢溪,"5",,
大東勢溪,"5",,
大東勢溪,"5",,
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
後龍溪,"1","135000120",
大東河,"5",,
大東河,"5",,
大東河,"5",,
大東河,"5",,
大東河,"5",,
大東河,"5",,
大東河,"5",,
大東河,"5",,
大東河,"5",,
大東河,"5",,
大東河,"5",,
大東河,"5",,
新隆河(老雞隆河),"5",,
新隆河(老雞隆河),"5",,
新隆河(老雞隆河),"5",,
新隆河(老雞隆河),"5",,
新隆河(老雞隆河),"5",,
新隆河(老雞隆河),"5",,
新隆河(老雞隆河),"5",,
新隆河(老雞隆河),"5",,
新隆河(老雞隆河),"5",,
新隆河(老雞隆河),"5",,
新隆河(老雞隆河),"5",,
新隆河(老雞隆河),"5",,
新隆河(老雞隆河),"5",,
新隆河(老雞隆河),"5",,
新隆河(老雞隆河),"5",,
新隆河(老雞隆河),"5",,
新隆河(老雞隆河),"5",,
新隆河(老雞隆河),"5",,
新隆河(老雞隆河),"5",,
新隆河(老雞隆河),"5",,
新隆河(老雞隆河),"5",,
鹽港溪,"2","132000210",
鹽港溪,"2","132000210",
鹽港溪,"2","132000210",
南港溪,"1","143020120",烏溪
南港溪,"1","143020120",烏溪
南港溪,"1","143020120",烏溪
南港溪,"1","143020120",烏溪
南港溪,"1","143020120",烏溪
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
西湖溪,"2","136000220",
筏子溪,"1","143060120",烏溪
土地公坑,"5",,
旱溪,"1","143050120",烏溪
大里溪,"1","143041120",頭汴坑溪
旱溪,"1","143050120",烏溪
廓子溪,"5",,
廓子溪,"5",,
廓子溪,"5",,
廓子溪,"5",,
廓子溪,"5",,
廓子溪,"5",,
廓子溪,"5",,
廓子溪,"5",,
廓子溪,"5",,
廓子溪,"5",,
廓子溪,"5",,
廓子溪,"5",,
廓子溪,"5",,
大里溪,"1","143041120",頭汴坑溪
大里溪,"1","143041120",頭汴坑溪
大里溪,"1","143041120",頭汴坑溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
二重溪,"5",,
土庫溪,"5",,
大湖坑,"5",,
大湖坑,"5",,
大湖坑,"5",,
大湖坑,"5",,
大湖坑,"5",,
大湖坑,"5",,
大湖坑,"5",,
大湖坑,"5",,
港尾子溪,"5",,
港尾子溪,"5",,
港尾子溪,"5",,
港尾子溪,"5",,
港尾子溪,"5",,
港尾子溪,"5",,
港尾子溪,"5",,
港尾子溪,"5",,
筏子溪,"1","143060120",烏溪
筏子溪,"1","143060120",烏溪
筏子溪,"1","143060120",烏溪
筏子溪,"1","143060120",烏溪
筏子溪,"1","143060120",烏溪
筏子溪,"1","143060120",烏溪
筏子溪,"1","143060120",烏溪
筏子溪,"1","143060120",烏溪
筏子溪,"1","143060120",烏溪
筏子溪,"1","143060120",烏溪
筏子溪,"1","143060120",烏溪
筏子溪,"1","143060120",烏溪
筏子溪,"1","143060120",烏溪
筏子溪,"1","143060120",烏溪
筏子溪,"1","143060120",烏溪
筏子溪,"1","143060120",烏溪
筏子溪,"1","143060120",烏溪
筏子溪,"1","143060120",烏溪
筏子溪,"1","143060120",烏溪
番仔城坑,"5",,
番仔城坑,"5",,
番仔城坑,"5",,
大坑溪,"5",,
大坑溪,"5",,
大里溪,"1","143041120",頭汴坑溪
大里溪,"1","143041120",頭汴坑溪
大里溪,"1","143041120",頭汴坑溪
大里溪,"1","143041120",頭汴坑溪
大里溪,"1","143041120",頭汴坑溪
大里溪,"1","143041120",頭汴坑溪
大里溪,"1","143041120",頭汴坑溪
大里溪,"1","143041120",頭汴坑溪
大里溪,"1","143041120",頭汴坑溪
大坑溪,"5",,
大坑溪,"5",,
大坑溪,"5",,
大坑溪,"5",,
大坑溪,"5",,
甕仔坑,"5",,
甕仔坑,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
麻園溪,"5",,
濁水坑,"5",,
濁水坑,"5",,
濁水坑,"5",,
濁水坑,"5",,
二重溪,"5",,
二重溪,"5",,
二重溪,"5",,
二重溪,"5",,
二重溪,"5",,
二重溪,"5",,
二重溪,"5",,
二重溪,"5",,
二重溪,"5",,
二重溪,"5",,
二重溪,"5",,
二重溪,"5",,
二重溪,"5",,
二重溪,"5",,
二重溪,"5",,
二重溪,"5",,
二重溪,"5",,
二重溪,"5",,
二重溪,"5",,
二重溪,"5",,
二重溪,"5",,
二重溪,"5",,
二重溪,"5",,
清水坑,"5",,
清水坑,"5",,
清水坑,"5",,
清水坑,"5",,
清水坑,"5",,
清水坑,"5",,
清水坑,"5",,
橫坑,"5",,
橫坑,"5",,
橫坑,"5",,
橫坑,"5",,
橫坑,"5",,
橫坑,"5",,
橫坑,"5",,
橫坑,"5",,
橫坑,"5",,
橫坑,"5",,
橫坑,"5",,
橫坑,"5",,
橫坑,"5",,
廓子埤支線,"5",,
廓子埤支線,"5",,
廓子埤支線,"5",,
廓子埤支線,"5",,
廓子埤支線,"5",,
廓子溪,"5",,
廓子溪,"5",,
廓子溪,"5",,
苧園坑,"5",,
苧園坑,"5",,
苧園坑,"5",,
苧園坑,"5",,
苧園坑,"5",,
苧園坑,"5",,
苧園坑,"5",,
苧園坑,"5",,
北坑,"5",,
北坑,"5",,
二重溪,"5",,
二重溪,"5",,
二重溪,"5",,
二重溪,"5",,
鎮平溪支線,"5",,
鎮平溪支線,"5",,
鎮平溪支線,"5",,
鎮平溪支線,"5",,
鎮平溪支線,"5",,
鎮平溪支線,"5",,
鎮平溪支線,"5",,
鎮平溪支線,"5",,
鎮平溪支線,"5",,
鎮平溪支線,"5",,
鎮平溪支線,"5",,
鎮平溪支線,"5",,
鎮平溪支線,"5",,
鎮平溪支線,"5",,
鎮平溪支線,"5",,
鎮平溪支線,"5",,
鎮平溪支線,"5",,
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
大里溪,"1","143041120",頭汴坑溪
大里溪,"1","143041120",頭汴坑溪
大里溪,"1","143041120",頭汴坑溪
大里溪,"1","143041120",頭汴坑溪
土庫溪,"5",,
土庫溪,"5",,
土庫溪,"5",,
土庫溪,"5",,
土庫溪,"5",,
土庫溪,"5",,
土庫溪,"5",,
土庫溪,"5",,
土庫溪,"5",,
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
土庫溪,"5",,
土庫溪,"5",,
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
楓樹腳溪支線,"5",,
楓樹腳溪支線,"5",,
楓樹腳溪支線,"5",,
楓樹腳溪支線,"5",,
楓樹腳溪支線,"5",,
楓樹腳溪支線,"5",,
楓樹腳溪支線,"5",,
楓樹腳溪,"5",,
楓樹腳溪,"5",,
楓樹腳溪,"5",,
楓樹腳溪,"5",,
楓樹腳溪,"5",,
楓樹腳溪,"5",,
楓樹腳溪,"5",,
楓樹腳溪,"5",,
楓樹腳溪,"5",,
楓樹腳溪,"5",,
楓樹腳溪,"5",,
楓樹腳溪,"5",,
楓樹腳溪,"5",,
楓樹腳溪,"5",,
楓樹腳溪,"5",,
楓樹腳溪,"5",,
楓樹腳溪,"5",,
楓樹腳溪,"5",,
楓樹腳溪,"5",,
楓樹腳溪,"5",,
楓樹腳溪,"5",,
楓樹腳溪,"5",,
楓樹腳溪,"5",,
楓樹腳溪,"5",,
楓樹腳溪,"5",,
楓樹腳溪,"5",,
楓樹腳溪,"5",,
楓樹腳溪,"5",,
楓樹腳溪,"5",,
七家灣溪,"5",,
七家灣溪,"5",,
七家灣溪,"5",,
大安溪,"1","140000120",
雪山坑溪,"5",,
雪山坑溪,"5",,
大安溪,"1","140000120",
四季郎溪,"5",,
南湖溪,"4","180000430",
南湖溪,"4","180000430",
大安溪,"1","140000120",
志樂溪,"5",,
合歡溪,"5",,
合歡溪,"5",,
大安溪,"1","140000120",
大安溪,"1","140000120",
大安溪,"1","140000120",
大安溪,"1","140000120",
大安溪,"1","140000120",
大安溪,"1","140000120",
觀音坑,"5",,
觀音坑,"5",,
觀音坑,"5",,
大安溪,"1","140000120",
大安溪,"1","140000120",
沙連溪,"5",,
沙連溪,"5",,
沙連溪,"5",,
沙連溪,"5",,
沙連溪,"5",,
沙連溪,"5",,
沙連溪,"5",,
大安溪,"1","140000120",
大安溪,"1","140000120",
食水嵙溪,"5",,
食水嵙溪,"5",,
食水嵙溪,"5",,
食水嵙溪,"5",,
食水嵙溪,"5",,
食水嵙溪,"5",,
食水嵙溪,"5",,
食水嵙溪,"5",,
食水嵙溪,"5",,
食水嵙溪,"5",,
食水嵙溪,"5",,
中嵙溪,"5",,
中嵙溪,"5",,
中嵙溪,"5",,
中嵙溪,"5",,
中嵙溪,"5",,
中嵙溪,"5",,
中嵙溪,"5",,
中嵙溪,"5",,
中嵙溪,"5",,
中嵙溪,"5",,
牛欄坑溪,"5",,
大甲溪,"1","142000120",
石角溪,"5",,
石角溪,"5",,
石角溪,"5",,
石角溪,"5",,
石角溪,"5",,
石角溪,"5",,
石角溪,"5",,
石角溪,"5",,
石角溪,"5",,
石角溪,"5",,
大甲溪,"1","142000120",
大甲溪,"1","142000120",
大甲溪,"1","142000120",
北坑,"5",,
北坑,"5",,
大南坑,"5",,
大南坑,"5",,
大南坑,"5",,
麻竹坑,"5",,
麻竹坑,"5",,
大甲溪,"1","142000120",
大甲溪,"1","142000120",
食水嵙溪,"5",,
食水嵙溪,"5",,
食水嵙溪,"5",,
頭溢坑,"5",,
頭溢坑,"5",,
頭溢坑,"5",,
頭溢坑,"5",,
頭溢坑,"5",,
大甲溪,"1","142000120",
大甲溪,"1","142000120",
東卯溪,"5",,
東卯溪,"5",,
橫流溪,"5",,
稍來坪坑,"5",,
稍來坪坑,"5",,
抽藤坑,"5",,
抽藤坑,"5",,
抽藤坑,"5",,
抽藤坑,"5",,
抽藤坑,"5",,
抽藤坑,"5",,
抽藤坑,"5",,
抽藤坑,"5",,
抽藤坑,"5",,
稍來坪坑,"5",,
崑崙坑,"5",,
崑崙坑,"5",,
崑崙坑,"5",,
橫流溪,"5",,
橫流溪,"5",,
打鐵坑,"5",,
打鐵坑,"5",,
打鐵坑,"5",,
打鐵坑,"5",,
打鐵坑,"5",,
崑崙坑,"5",,
廓子溪,"5",,
廓子溪,"5",,
廓子溪,"5",,
廓子溪,"5",,
廓子溪,"5",,
廓子溪,"5",,
廓子溪,"5",,
裡冷溪,"5",,
茄苳寮溪,"5",,
茄苳寮溪,"5",,
茄苳寮溪,"5",,
旱坑,"5",,
二重溪,"5",,
二重溪,"5",,
旱溪,"1","143050120",烏溪
廓子溪,"5",,
廓子溪,"5",,
廓子溪,"5",,
麻竹坑,"5",,
麻竹坑,"5",,
麻竹坑,"5",,
麻竹坑,"5",,
麻竹坑,"5",,
廓子溪,"5",,
廓子溪,"5",,
廓子溪,"5",,
廓子溪,"5",,
廓子溪,"5",,
大里溪,"1","143041120",頭汴坑溪
大里溪,"1","143041120",頭汴坑溪
廓子溪,"5",,
廓子溪,"5",,
旱溪,"1","143050120",烏溪
大甲溪,"1","142000120",
廓子溪,"5",,
廓子溪,"5",,
廓子溪,"5",,
廓子溪,"5",,
廓子溪,"5",,
廓子溪,"5",,
廓子溪,"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
粗坑,"5",,
大里溪,"1","143041120",頭汴坑溪
內險坑,"5",,
,"5",,
,"5",,
大里溪,"1","143041120",頭汴坑溪
大里溪,"1","143041120",頭汴坑溪
大里溪,"1","143041120",頭汴坑溪
大里溪,"1","143041120",頭汴坑溪
大里溪,"1","143041120",頭汴坑溪
大里溪,"1","143041120",頭汴坑溪
大里溪,"1","143041120",頭汴坑溪
大里溪,"1","143041120",頭汴坑溪
大里溪,"1","143041120",頭汴坑溪
大里溪,"1","143041120",頭汴坑溪
大里溪,"1","143041120",頭汴坑溪
大里溪,"1","143041120",頭汴坑溪
大里溪,"1","143041120",頭汴坑溪
大湖桶坑,"5",,
大湖桶坑,"5",,
二櫃溪,"5",,
二櫃溪,"5",,
二櫃溪,"5",,
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
牛坪坑,"5",,
牛坪坑,"5",,
埔坑,"5",,
埔坑,"5",,
埔坑,"5",,
埔坑,"5",,
包安溪,"5",,
水長流溪,"5",,
水長流溪,"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
筏子溪,"1","143060120",烏溪
筏子溪,"1","143060120",烏溪
筏子溪,"1","143060120",烏溪
土庫溪,"5",,
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
水長流溪,"5",,
水長流溪,"5",,
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
水長流溪,"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
水長流溪,"5",,
,"5",,
,"5",,
,"5",,
烏溪(大肚溪),"5",,
水長流溪,"5",,
水長流溪,"5",,
水長流溪,"5",,
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
旱溪,"1","143050120",烏溪
烏溪(大肚溪),"5",,
牛角坑溝,"5",,
牛角坑溝,"5",,
鹿渡坑,"5",,
烏溪(大肚溪),"5",,
水長流溪,"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
五福溪,"5",,
五福溪,"5",,
五福溪,"5",,
五福溪,"5",,
五福溪,"5",,
五福溪,"5",,
五福溪,"5",,
五福溪,"5",,
五福溪,"5",,
五福溪,"5",,
五福溪,"5",,
五福溪,"5",,
五福溪,"5",,
五福溪,"5",,
五福溪,"5",,
五福溪,"5",,
五福溪,"5",,
五福溪,"5",,
五福溪,"5",,
五福溪,"5",,
五福溪,"5",,
五福溪,"5",,
五福溪,"5",,
五福溪,"5",,
五福溪,"5",,
五福溪,"5",,
五福溪,"5",,
烏溪(大肚溪),"5",,
濁水坑溪,"5",,
濁水坑溪,"5",,
濁水坑溪,"5",,
濁水坑溪,"5",,
濁水坑溪,"5",,
番仔寮埤,"5",,
番仔寮埤,"5",,
清水坑溪,"5",,
清水坑溪,"5",,
清水坑溪,"5",,
北溝溪,"5",,
北溝溪,"5",,
北溝溪,"5",,
北溝溪,"5",,
北溝溪,"5",,
北溝溪,"5",,
北溝溪,"5",,
北溝溪,"5",,
頭汴坑溪,"1","143040120",烏溪
頭汴坑溪,"1","143040120",烏溪
頭汴坑溪,"1","143040120",烏溪
頭汴坑溪,"1","143040120",烏溪
頭汴坑溪,"1","143040120",烏溪
頭汴坑溪,"1","143040120",烏溪
頭汴坑溪,"1","143040120",烏溪
頭汴坑溪,"1","143040120",烏溪
頭汴坑溪,"1","143040120",烏溪
頭汴坑溪,"1","143040120",烏溪
頭汴坑溪,"1","143040120",烏溪
頭汴坑溪,"1","143040120",烏溪
頭汴坑溪,"1","143040120",烏溪
頭汴坑溪,"1","143040120",烏溪
頭汴坑溪,"1","143040120",烏溪
頭汴坑溪,"1","143040120",烏溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
乾溪,"1","143051120",旱溪
北坑溪,"5",,
北坑溪,"5",,
北坑溪,"5",,
北坑溪,"5",,
北坑溪,"5",,
北坑溪,"5",,
北坑溪,"5",,
北坑溪,"5",,
北坑溪,"5",,
北坑溪,"5",,
北坑溪,"5",,
北坑溪,"5",,
北坑溪,"5",,
北坑溪,"5",,
北坑溪,"5",,
北坑溪,"5",,
烏溪(大肚溪),"5",,
中坑溪,"5",,
中坑溪,"5",,
南坑溪,"5",,
南坑溪,"5",,
南坑溪,"5",,
南坑溪,"5",,
南坑溪,"5",,
南坑溪,"5",,
南坑溪,"5",,
南坑溪,"5",,
南坑溪,"5",,
南坑溪,"5",,
貓羅溪,"1","143030120",烏溪
貓羅溪,"1","143030120",烏溪
五福溪,"5",,
五福溪,"5",,
北坑,"5",,
北坑,"5",,
北坑,"5",,
北坑,"5",,
南坑,"5",,
南坑,"5",,
南坑,"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
萬斗六坑,"5",,
萬斗六坑,"5",,
萬斗六坑,"5",,
萬斗六坑,"5",,
萬斗六坑,"5",,
萬斗六坑,"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
,"5",,
,"5",,
象鼻坑,"5",,
象鼻坑,"5",,
象鼻坑,"5",,
